ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
30838,"Michael Kelvin ""Mike"" Durkin",M,23.0,178.0,66.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",
116231,Masanori Sugiura,M,32.0,180.0,82.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,
117804,Moustafa Kamel Taha,M,26.0,,,Egypt,EGY,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,
1583,Hiroyuki Akatsuka,M,43.0,167.0,65.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
86500,Jinya Nishikata,M,25.0,178.0,60.0,Japan,JPN,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
116996,Laura vilpait,F,18.0,154.0,,Lithuania,LTU,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Horse Vault,
49104,"Kathryn Elise ""Katie"" Hoff (-Anderson)",F,19.0,175.0,64.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
110991,Karin Singer (-Randegger),F,18.0,168.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Duet,
94863,Helena Pilejczyk (Majcher-),F,28.0,159.0,51.0,Poland,POL,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 3,000 metres",
125618,Aneliya Dulcheva Vechernikova-Nuneva,F,26.0,167.0,57.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,
124089,Andrew Orlando Valmon,M,23.0,185.0,78.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
120553,"William Stephen Titt (LeBeau-, -LeBeau)",M,27.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
110083,"Arthur David ""Art"" Shurlock",M,27.0,176.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
24574,Lydia Czuckermann-Hatuel,F,32.0,168.0,55.0,Israel,ISR,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Individual",
52538,Yukiko Ishizaka,F,32.0,165.0,56.0,Japan-2,JPN,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
131684,Beals Coleman Wright,M,24.0,,,United States-1,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Gold
85683,Annette Flore Ngo Ndom,F,27.0,171.0,70.0,Cameroon,CMR,2012 Summer,2012,Summer,London,Football,Football Women's Football,
96545,Leah Jean Poulos-Mueller,F,20.0,170.0,59.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",
81656,"Joan Marie Moore (-Rice, -Gnat)",F,18.0,163.0,50.0,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
121214,"Sndor Bernt Ede Blint Kzmr, Count Trk de Szendr",M,31.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Pistol, 50 metres",
62782,Nikola Korica,M,23.0,188.0,84.0,Yugoslavia-1,YUG,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,
129938,George Edward Wheeler,M,21.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,
41637,Johnson Ricardo Gonzlez Johnson,M,21.0,183.0,83.0,Colombia,COL,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
53834,Bertil Roger Jansson,M,25.0,187.0,93.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
4590,Hans Bertil Augustin Antonsson,M,35.0,187.0,100.0,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
8766,Jean Baumann,M,42.0,169.0,75.0,France,FRA,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",
85790,Mikhail Ivanovich Nichepurenko,M,32.0,176.0,74.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
90648,Pak Gyong-Sil,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
60661,Bjrn Kircheisen,M,18.0,183.0,69.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Sprint,
84521,Michael Naray,M,38.0,178.0,75.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,
24656,Esbela Fernanda Rosa da Fonseca,F,22.0,156.0,58.0,Portugal,POR,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,
67082,Peter Laufer,M,23.0,183.0,78.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Pole Vault,
98148,Federica Radicchi,F,23.0,170.0,70.0,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,
40624,Giulio Giunta,M,25.0,178.0,75.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,
131140,Andrew Withers,M,23.0,197.0,93.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,
8744,Arnolds Baumanis,M,23.0,,,Latvia,LAT,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
70026,"James Clarborne Lincoln, Jr.",M,30.0,180.0,66.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Javelin Throw,
103024,Stephen Christopher Rowbotham,M,26.0,193.0,96.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze
111723,Yuliya Igorevna Skokova,F,31.0,175.0,71.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",
13616,Andrea Leonora Borrell Hernndez,F,16.0,190.0,78.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
6968,Miroslav Bajgar,M,30.0,188.0,83.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,
113325,Franjo otari,M,28.0,,,Yugoslavia,YUG,1948 Summer,1948,Summer,London,Football,Football Men's Football,Silver
121233,Gina Torrealva,F,22.0,175.0,59.0,Peru,PER,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,
36374,Amanda Fortier,F,23.0,166.0,55.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
113801,Milan perl,M,21.0,179.0,70.0,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
1566,Kouadio Vincent Aka-Akesse,M,28.0,180.0,96.0,France,FRA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
134187,"Jos Geraldo ""Z Geraldo"" de Castro",M,18.0,200.0,79.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
118855,"Angelo F. Taylor, Jr.",M,21.0,188.0,84.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Gold
13029,Usain St. Leo Bolt,M,25.0,196.0,95.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
67726,Maurice Marie Lecoq,M,52.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 25 metres",Gold
55421,Lon douard Johnson,M,36.0,168.0,,France,FRA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
11624,"Artur ""Art"" Binkowski",M,25.0,185.0,91.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,
50688,"Phillip Gregory ""Phil"" Hubbard",M,19.0,200.0,88.0,United States,USA,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Gold
24485,Borislav Cvetkovi,M,21.0,178.0,68.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze
105303,Marcus Johan Sandell,M,26.0,177.0,83.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
45053,sta Sigriur Halldrsdttir,F,23.0,178.0,72.0,Iceland,ISL,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,
102438,Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
2500,Yana Ivanovna Alekseevna,F,28.0,169.0,60.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,
46441,Naokiyo Hashisako,M,20.0,178.0,70.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
135419,Zulyn Dalkhjav,M,29.0,157.0,56.0,Mongolia,MGL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Bantamweight,
131330,"Wallace Perry ""Wally"" Wolf, Jr.",M,21.0,180.0,80.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
91565,Park Mi-Hui,F,24.0,173.0,63.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,
61178,Jefimijs Klementjevs,M,37.0,187.0,83.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",
49803,Lara Maree Hooiveld (-Korhammer),F,17.0,180.0,62.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,
119251,Jayson Terdiman,M,25.0,173.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,
61797,Dina Anatolyevna Kochetkova,F,18.0,147.0,37.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
72333,Carl August Leonard Lundquist,M,20.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",
124578,Sondra Van Ert,F,33.0,175.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,
115078,"Jeffrey Allen ""Jeff"" Stevens",M,24.0,188.0,93.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
4729,Margit Appelt,F,29.0,169.0,57.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
4771,Yael Arad,F,29.0,,,Israel,ISR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,
90275,Tamara Oynick,F,15.0,168.0,55.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
95028,Valentin Pntea,M,26.0,169.0,65.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
134816,Zhou Wanfeng,F,24.0,165.0,59.0,China,CHN,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
96754,Satyadev Prasad,M,24.0,170.0,64.0,India,IND,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,
25751,Nikolay Vladimirovich Davydenko,M,31.0,178.0,70.0,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,
47513,Adham Hemdan Yussuf,M,20.0,,,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Freestyle,
31815,John Wicktor Eke (Jonsson-),M,26.0,171.0,64.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",Bronze
55154,Bernt Harry Johansson,M,23.0,176.0,71.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",Gold
39737,Tibor Gergely,M,27.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",
99356,Stefan Read,M,18.0,175.0,60.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
57409,Thomas Karadimas,M,22.0,,,Greece,GRE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,
128405,Wang Beixing,F,20.0,174.0,66.0,China,CHN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's 500 metres,
50876,Marion Hughes,F,36.0,,,Ireland,IRL,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",
114721,Jens Stegemann,M,20.0,185.0,84.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
2334,Samantha Albert (Majendie-),F,41.0,165.0,59.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
132551,Yang Wenyi,F,16.0,178.0,62.0,China,CHN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,Silver
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Silver
45048,Steven Leslie Hallard,M,23.0,188.0,84.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Bronze
36723,"Josefine ""Putzi"" Frandl (-Crotty)",F,29.0,168.0,68.0,Austria,AUT,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,
57509,Karla Rae Karch-Gailus,F,31.0,173.0,68.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,
68782,Roberto Antonio Len Richards Aguiar,M,18.0,183.0,78.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
69004,Eckhard Lesse,M,23.0,179.0,62.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,
8222,Nra Barta,F,20.0,170.0,60.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Springboard,
76718,George Frank Mattos,M,22.0,178.0,77.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Pole Vault,
31877,Ulf Torsten Ekstam,M,26.0,176.0,73.5,Finland,FIN,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,
60656,Simon Kirch,M,28.0,191.0,80.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,
15172,Jacinto Brito Villegas,M,22.0,176.0,68.0,Mexico,MEX,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",
124876,Eugne Van Roosbroeck,M,20.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",
120689,Toncho Todorov,M,17.0,165.0,56.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
40585,Benjamin Gischard,M,20.0,162.0,62.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,
84165,Jn Nagy,M,31.0,182.0,138.0,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,
12860,Victor Charles Gustave Boin,M,34.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
2297,John Laurent Albaret,M,45.0,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",
583,Julien Absalon,M,27.0,180.0,68.0,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
38887,Maria Magdalena Garro,F,27.0,160.0,60.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
13282,Csar D. Bonoris,M,24.0,,,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
15534,Ian Robert Brown,M,26.0,186.0,74.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
35502,Elvira Fischer,F,18.0,170.0,64.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,
15729,Ese Brume,F,20.0,167.0,58.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,
133124,Masami Yoshida,M,30.0,179.0,90.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,
73429,Massimo Magnani,M,24.0,173.0,65.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,
84224,Jihad Naim,M,33.0,,,Syria,SYR,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,
10989,Ambrogio Bessi,M,21.0,176.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
100110,Ximena Restrepo Gaviria,F,27.0,175.0,58.0,Colombia,COL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,
10265,Pierre-Yves Bny,M,29.0,165.0,60.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
8363,Miroslav Bartek,M,26.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",
15773,Pierre Andr Brunet,M,24.0,168.0,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Bronze
1463,Ai Linuer,M,25.0,160.0,62.0,China,CHN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
4721,Kent Mikael Appelgren,M,30.0,178.0,65.0,Sweden-2,SWE,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Doubles,
126728,Paul Vincze,M,40.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
126299,Angelo Vicardi,M,28.0,167.0,70.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
75156,Christian Markersen,M,23.0,163.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
42233,Bernadette Graf,F,24.0,175.0,70.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,
42828,Edwin Grienauer,M,39.0,,,Austria,AUT,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
132721,Nami Yayak,M,,,,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",
73756,Bartosz Majewski,M,21.0,179.0,72.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,
24348,Luigi Cuomo,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",
73770,Mario Majoni,M,38.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
23036,Eduardo Cordero Fernndez,M,26.0,,,Chile,CHI,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
134067,Ihor Ivanovych Zaseda,M,24.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 200 metres Breaststroke,
109411,Sergey Semyonovich Shcherbakov,M,34.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Welterweight,Silver
78864,"Richard Otis ""Dick"" Meredith",M,27.0,170.0,70.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
68928,Muriel Leroy (-Gallardo),F,20.0,170.0,55.0,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,
106270,Metello Angelo Savino,M,21.0,181.0,74.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
56726,Masaki Kaito,M,24.0,192.0,85.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,
112832,Kazimierz Jan Sokoowski,M,27.0,180.0,78.0,Poland,POL,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,
129302,Andrew Weibrecht,M,24.0,170.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,
112357,Michelle Marie Smith (-De Bruin),F,18.0,160.0,71.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,
82961,Yury Valeryevich Mukhin,M,20.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
41592,Marco Antonio Gonzlez Junquera,M,22.0,177.0,75.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,
17646,Russell Anthony Camilleri,M,23.0,183.0,79.0,United States,USA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",
79041,Daniel Mesotitsch,M,33.0,180.0,78.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
113242,Jana Sorgers (-Rau),F,28.0,181.0,77.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
1984,Adel Al-Kahham,M,23.0,,,Kuwait,KUW,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,
58987,Ghassan Joseph Keyrouz,M,20.0,174.0,72.0,Lebanon,LIB,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
1308,Joseph Agyemang-Gyau,M,25.0,168.0,69.0,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,
10951,Barnabs Berzsenyi,M,38.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Silver
77784,Anneisha McLaughlin-Whilby,F,30.0,170.0,65.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
45034,"Alexander Noble ""Sandy"" Hall",M,23.0,,,Galt Football Club,CAN,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Gold
7991,"Wesley T. ""Wes"" Barnett",M,22.0,185.0,108.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight I,
35129,"Antonin ""Tony"" Fiala",M,26.0,177.0,70.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,
133460,Yun Gi-Su,M,21.0,178.0,80.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",
25476,Ra Data (-Ptak),F,21.0,170.0,64.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,
79229,Paul Meyer,M,29.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Single Sculls,
14607,Carlos Castello Branco,M,,178.0,,Brazil,BRA,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,
